t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2022-04-20 04:00:00,325.7333,346.93949499999997,335.11131555502607,47.84572808165002,5.518256485312122,9.889525037112833,-4.371268551800711
2022-04-21 04:00:00,336.26,347.10065999999995,335.220714073595,51.62986210664024,5.007117015399672,8.9130434327702,-3.9059264173705284
2022-04-22 04:00:00,335.0167,346.95283,335.20128416182405,51.15773783746665,4.450409829395255,8.020516712095212,-3.5701068826999567
2022-04-25 04:00:00,332.6733,346.742495,334.96052376545987,50.22548297461832,3.776588417803282,7.171731053236827,-3.3951426354335448
2022-04-26 04:00:00,292.14,343.15216,330.8823786449399,37.49714390896244,-0.027798026239452156,5.731825237341571,-5.759623263581023
2022-04-27 04:00:00,293.8367,339.51783,327.35421877399324,38.203123134093936,-2.87277660175738,4.010904869521781,-6.883681471279161
2022-04-28 04:00:00,292.5033,335.90982999999994,324.03508365266055,37.84138098886068,-5.175378316459387,2.1736482323255473,-7.349026548784934
2022-04-29 04:00:00,290.2533,332.462495,320.8177709238357,37.20125626980485,-7.099919508132302,0.3189346842339773,-7.41885419236628
2022-05-02 04:00:00,300.98,329.43499499999996,318.92845940727995,42.219451795486805,-7.67114899439315,-1.279082051491448,-6.392066942901701
2022-05-03 04:00:00,303.0833,325.498325,317.41939660658664,43.1782582208316,-7.863488346940585,-2.5959633105812756,-5.267525036359309
2022-05-04 04:00:00,317.54,323.18765999999994,317.4308826440546,49.39413964107819,-6.771328143415701,-3.431036277148161,-3.34029186626754
2022-05-05 04:00:00,291.0933,320.31299,314.92254143985895,40.63642689633878,-7.948189201697801,-4.33446686205809,-3.613722339639711
2022-05-06 04:00:00,288.55,317.11949,312.41087082653905,39.903704821198,-8.982538017141621,-5.264081093074797,-3.7184569240668246
2022-05-09 04:00:00,262.37,313.14649,307.6450736049639,33.25627068920346,-11.77899320853328,-6.567063516166494,-5.211929692366786
2022-05-10 04:00:00,266.68,310.21499,303.7436380235388,35.170978895980056,-13.49189692590818,-7.952030198114831,-5.539866727793348
2022-05-11 04:00:00,244.6667,305.99916,298.11726297367795,30.377634368860868,-16.436208420422304,-9.648865842576326,-6.787342577845978
2022-05-12 04:00:00,242.6667,301.09299500000003,292.8362569761848,29.977887798746323,-18.715242116461297,-11.46214109735332,-7.2531010191079766
2022-05-13 04:00:00,256.53,297.50283,289.3785182165482,36.241044773708424,-19.1816264410906,-13.006038166100778,-6.175588274989822
2022-05-16 04:00:00,241.4567,292.8375,284.81453552925785,32.805245477733024,-20.530861721742156,-14.511002877229055,-6.0198588445131005
2022-05-17 04:00:00,253.87,288.395165,281.8674369074238,38.016770966608995,-20.363750198358105,-15.681552341454864,-4.68219785690324
2022-05-18 04:00:00,236.6033,283.938665,277.55656672576436,34.059673476175846,-21.378157407121535,-16.8208733545882,-4.557284052533333
2022-05-19 04:00:00,236.4733,278.94933000000003,273.64387465664396,34.03095282218818,-21.939665534704034,-17.844631790611366,-4.095033744092667
2022-05-20 04:00:00,221.3,273.26349500000003,268.6587437369636,30.769604845563038,-23.339974574437264,-18.94370034737655,-4.396274227060715
2022-05-23 04:00:00,224.9667,267.87816499999997,264.4975967143956,32.454222140667895,-23.87859989531728,-19.930680256964695,-3.947919638352584
2022-05-24 04:00:00,209.3867,263.7405,259.2489398844532,29.202582143873244,-25.271327996914835,-20.998809804954725,-4.27251819196011
2022-05-25 04:00:00,219.6,260.028665,255.47285037164812,33.87940906211797,-25.259768213301356,-21.851001486624053,-3.408766726677303
2022-05-26 04:00:00,235.91,257.19899999999996,253.60972176482449,40.62486130814681,-23.661768175275967,-22.213154824354437,-1.44861335092153
2022-05-27 04:00:00,253.21,255.346835,253.57165302531737,46.8218971865974,-20.760067083657475,-21.922537276215046,1.1624701925575707
2022-05-31 04:00:00,252.7533,252.93549999999996,253.4937146419538,46.68337758447597,-18.28650449525378,-21.195330720022795,2.9088262247690153
2022-06-01 04:00:00,246.79,250.120835,252.85526562843438,44.81887285727158,-16.61583973801146,-20.27943252362053,3.6635927856090724
2022-06-02 04:00:00,258.3333,247.1605,253.37698318763108,49.06006197843721,-14.196727010963968,-19.06289142108922,4.866164410125251
2022-06-03 04:00:00,234.5167,244.33167000000003,251.58076574119002,41.9038181246772,-14.039524424120884,-18.058218021695552,4.018693597574668
2022-06-06 04:00:00,238.28,241.81817,250.31402614679098,43.31093475378938,-13.456159156091417,-17.137806248574726,3.68164709248331
2022-06-07 04:00:00,238.8867,240.64400500000002,249.22570937090615,43.548317545011294,-12.79736233178241,-16.269717465216264,3.4723551334338545
2022-06-08 04:00:00,241.8667,239.40334000000001,248.52485133558176,44.77163473150742,-11.897651289012884,-15.395304229975588,3.4976529409627037
2022-06-09 04:00:00,239.7067,239.15533999999997,247.6850273988597,44.026898555114855,-11.229471397509542,-14.562137663482378,3.3326662659728363
2022-06-10 04:00:00,232.23,238.63350499999996,246.2131200275397,41.45631858497361,-11.174429358325881,-13.88459600245108,2.7101666441251986
2022-06-13 04:00:00,215.7367,236.59384,243.31060383444068,36.406515663733835,-12.319666172545794,-13.571610036470023,1.2519438639242289
2022-06-14 04:00:00,220.89,235.56550499999994,241.1753082311606,38.91039592823537,-12.665446968045217,-13.390377422785061,0.7249304547398445
2022-06-15 04:00:00,233.0,234.52200499999998,240.39670744724054,44.44593800243366,-11.825982383686721,-13.077498414965394,1.2515160312786726
2022-06-16 04:00:00,213.1,233.34684,237.79702102369382,38.303693310010416,-12.62097756820711,-12.986194245613737,0.365216677406627
2022-06-17 04:00:00,216.76,232.361175,235.79349521191347,39.947456078836545,-12.808042427096808,-12.950563881910352,0.1425214548135436
2022-06-21 04:00:00,237.0367,233.14800999999997,235.9118956679217,48.18399528371062,-11.191128086601879,-12.598676722848658,1.40754863624678
2022-06-22 04:00:00,236.0867,233.70401,235.9285436995482,47.852839695368544,-9.872564109443715,-12.05345420016767,2.1808900907239543
2022-06-23 04:00:00,235.07,234.988175,235.84677763292456,47.47677342894973,-8.80809758478199,-11.404382877090534,2.5962852923085435
2022-06-24 04:00:00,245.7067,236.29351000000003,236.7858178583603,51.74906755732047,-7.025224979023875,-10.528551297477202,3.503326318453327
2022-06-27 04:00:00,244.92,236.74400999999997,237.5605018718498,51.415952277776356,-5.611084618626194,-9.545057961707,3.9339733430808064
2022-06-28 04:00:00,232.6633,235.71667500000004,237.09410169357838,46.404108265461495,-5.416938357703486,-8.719434040906298,3.302495683202812
2022-06-29 04:00:00,228.49,234.50351,236.2746634370471,44.80272664467189,-5.536010793075121,-8.082749391340062,2.546738598264941
2022-06-30 04:00:00,224.4733,233.38767500000003,235.15072406209023,43.255499025096796,-5.886633233402478,-7.643526159752546,1.7568929263500683
2022-07-01 04:00:00,227.2633,231.83417500000004,234.39954081808165,44.68444730616833,-5.871689182566058,-7.289158764315249,1.4174695817491907
2022-07-05 04:00:00,233.0667,231.76167500000003,234.27260359731196,47.63817522362459,-5.330117756041005,-6.8973505626604,1.567232806619395
2022-07-06 04:00:00,231.7333,231.43433999999996,234.0307651594727,47.016962377809485,-4.951435666814376,-6.508167583491195,1.556731916676819
2022-07-07 04:00:00,244.5433,231.71716999999998,235.03195895380864,53.31539338110581,-3.576440461103317,-5.92182215901362,2.3453816979103026
2022-07-08 04:00:00,250.7633,232.16199999999998,236.5301819105888,56.04754382898579,-1.9622255225991978,-5.129902831730735,3.1676773091315376
2022-07-11 04:00:00,234.3433,231.89383000000004,236.32190744291367,48.05260264217208,-1.9850232143968185,-4.500926908263953,2.515903693867134
2022-07-12 04:00:00,233.07,231.93583000000004,236.01220197216,47.48691728769125,-2.0818370958405694,-4.017108945779277,1.9352718499387072
2022-07-13 04:00:00,237.04,233.00099500000005,236.11008749862094,49.4837141392233,-1.8172686314920554,-3.5771408829218325,1.759872251429777
2022-07-14 04:00:00,238.3133,233.87215999999998,236.31991726065704,50.138585324142866,-1.4877022433957166,-3.1592531550166094,1.6715509116208929
2022-07-15 04:00:00,240.0667,234.225495,236.67675371202301,51.07907509215203,-1.072668722882696,-2.741936268589827,1.669267545707131
2022-07-18 04:00:00,240.5467,235.59783,237.04532002516368,51.349608396898304,-0.6969852669493264,-2.332946068261727,1.6359608013124007
2022-07-19 04:00:00,245.53,237.03633,237.8533847846719,54.182426214382666,0.002824680200177454,-1.8657919185693463,1.8686165987695238
2022-07-20 04:00:00,247.5,237.55949499999997,238.77211004327455,55.290742311158525,0.708227633890516,-1.350988008077374,2.05921564196789
2022-07-21 04:00:00,271.7067,239.340495,241.90873765820078,66.13191455973065,3.1838415989311954,-0.44402208667566,3.6278636856068553
2022-07-22 04:00:00,272.2433,241.19916000000003,244.797743595515,66.32683727759724,5.129947792636244,0.6707718891867209,4.459175903449523
2022-07-25 04:00:00,268.4333,242.33549000000002,247.0487489673707,63.53097161987275,6.29228230003892,1.7950739713571608,4.49720832868176
2022-07-26 04:00:00,258.86,243.03249000000005,248.1736300180973,57.02632413431473,6.367554266806934,2.7095700304471153,3.6579842363598187
2022-07-27 04:00:00,274.82,245.14032500000002,250.71137954018326,63.699165216076935,7.627125702117439,3.69308116478118,3.934044537336259
2022-07-28 04:00:00,280.9,247.760825,253.586486250642,65.87316579958292,9.012064852835124,4.7568779023919685,4.255186950443155
2022-07-29 04:00:00,297.15,251.39466000000002,257.73539232200943,70.8908865908728,11.290725841541757,6.063647490221927,5.227078351319831
2022-08-01 04:00:00,297.2767,254.89533,261.50123114848475,70.92677973976578,12.957439427092083,7.4424058775959585,5.515033549496125
2022-08-02 04:00:00,300.5867,258.27133,265.22365675339097,71.901547261445,14.379651616032106,8.829855025283189,5.549796590748917
2022-08-03 04:00:00,307.3967,262.0545,269.2401370625918,73.844552070289,15.87329761459165,10.238543543144882,5.634754071446768
2022-08-04 04:00:00,308.6333,265.25899999999996,272.9918668661545,74.19352121868612,16.96128695688651,11.583092225893209,5.378194730993302
